order_id,customer_id,status
O0052581,C006779,Shipped
O0052582,C006647,
O0052583,C008031,delivered
O0052584,C010675,Shipped
O0052585,C012846,delivered
O0052586,C014012,Delivered
O0052587,C020118,Delivered
O0052588,C004023,delivered
O0052589,C013014,delivered
O0052590,C016368,Shipped
O0052591,C006565,delivered
O0052592,C022156,Returned
O0052593,C011323,delivered
O0052594,C003322,
O0052595,C022012,Shipped
O0052596,C020873,Delivered
O0052597,C024214,delivered
O0052598,C009487,Shipped
O0052599,C016094,Returned
O0052600,C006095,Cancelled
O0052601,C018443,
O0052602,C016438,
O0052603,C024535,Cancelled
O0052604,C003441,
O0052605,C022291,delivered
O0052606,C004946,Delivered
O0052607,C010572,Cancelled
O0052608,C017743,Shipped
O0052609,C004715,
O0052610,C014617,Delivered
O0052611,C018020,
O0052612,C014552,Returned
O0052613,C024471,Delivered
O0052614,C007342,Shipped
O0052615,C022561,Shipped
O0052616,C004864,delivered
O0052617,C021487,delivered
O0052618,C014597,Returned
O0052619,C023117,
O0052620,C024824,Cancelled
O0052621,C015133,Shipped
O0052622,C005847,Returned
O0052623,C024757,Shipped
O0052624,C005451,Cancelled
O0052625,C016126,Delivered
O0052626,C011783,Cancelled
O0052627,C009912,Returned
O0052628,C015505,delivered
O0052629,C024377,delivered
O0052630,C003674,Cancelled
O0052631,C008046,Shipped
O0052632,C001644,Returned
O0052633,C024782,delivered
O0052634,C002934,delivered
O0052635,C014506,Cancelled
O0052636,C003709,
O0052637,C013540,Shipped
O0052638,C019984,Shipped
O0052639,C023050,Cancelled
O0052640,C014611,
O0052641,C013352,Returned
O0052642,C024385,Returned
O0052643,C023728,Returned
O0052644,C008983,Shipped
O0052645,C016609,Returned
O0052646,C000041,Returned
O0052647,C015573,Cancelled
O0052648,C023348,Cancelled
O0052649,C020124,delivered
O0052650,C005115,
O0052651,C017825,Delivered
O0052652,C003267,
O0052653,C023691,Returned
O0052654,C014015,Shipped
O0052655,C004053,Cancelled
O0052656,C002210,Cancelled
O0052657,C021656,Delivered
O0052658,C010122,Returned
O0052659,C021622,
O0052660,C002435,Returned
O0052661,C020989,delivered
O0052662,C022023,Delivered
O0052663,C013367,Returned
O0052664,C020216,Returned
O0052665,C002200,Returned
O0052666,C014202,
O0052667,C017196,Delivered
O0052668,C013636,
O0052669,C009340,Delivered
O0052670,C011249,Delivered
O0052671,C021296,Cancelled
O0052672,C015573,Shipped
O0052673,C002165,Cancelled
O0052674,C006788,Cancelled
O0052675,C000479,delivered
O0052676,C020415,
O0052677,C011915,Returned
O0052678,C008426,Cancelled
O0052679,C015607,Returned
O0052680,C000414,Returned
O0052681,C001894,
O0052682,C005508,Delivered
O0052683,C023938,Returned
O0052684,C017932,Cancelled
O0052685,C003297,delivered
O0052686,C019367,Shipped
O0052687,C006190,
O0052688,C021940,Returned
O0052689,C001268,delivered
O0052690,C011741,Returned
O0052691,C012584,Shipped
O0052692,C022166,Delivered
O0052693,C008591,Delivered
O0052694,C021612,Shipped
O0052695,C023812,Returned
O0052696,C022203,Cancelled
O0052697,C002195,Delivered
O0052698,C021841,delivered
O0052699,C011854,Cancelled
O0052700,C022455,Shipped
O0052701,C000259,Returned
O0052702,C012535,
O0052703,C001167,Delivered
O0052704,C009357,Cancelled
O0052705,C001450,Delivered
O0052706,C003482,delivered
O0052707,C005309,Returned
O0052708,C017486,delivered
O0052709,C020736,
O0052710,C006768,
O0052711,C003746,Returned
O0052712,C021045,delivered
O0052713,C016217,
O0052714,C000457,Cancelled
O0052715,C022300,Returned
O0052716,C020382,delivered
O0052717,C019508,Returned
O0052718,C004004,Returned
O0052719,C015740,Delivered
O0052720,C000345,Returned
O0052721,C007829,Returned
O0052722,C008953,Delivered
O0052723,C024109,Delivered
O0052724,C001026,Delivered
O0052725,C022998,
O0052726,C007043,Shipped
O0052727,C008738,Delivered
O0052728,C020067,Returned
O0052729,C017159,Returned
O0052730,C021557,Returned
O0052731,C017290,
O0052732,C010848,Delivered
O0052733,C010429,Returned
O0052734,C022734,delivered
O0052735,C011379,Delivered
O0052736,C007340,Delivered
O0052737,C005757,Shipped
O0052738,C013588,Delivered
O0052739,C009838,Returned
O0052740,C005864,Delivered
O0052741,C002523,
O0052742,C009988,Returned
O0052743,C015682,Shipped
O0052744,C001082,Cancelled
O0052745,C014885,delivered
O0052746,C020413,Cancelled
O0052747,C012559,delivered
O0052748,C013904,Delivered
O0052749,C011758,Shipped
O0052750,C007286,Cancelled
O0052751,C009590,Returned
O0052752,C018972,
O0052753,C015907,delivered
O0052754,C006717,Shipped
O0052755,C005686,Returned
O0052756,C000181,Delivered
O0052757,C007260,Shipped
O0052758,C004077,Delivered
O0052759,C020230,Returned
O0052760,C021888,Returned
O0052761,C018787,Cancelled
O0052762,C020190,Delivered
O0052763,C018405,Shipped
O0052764,C008015,Shipped
O0052765,C013051,Shipped
O0052766,C017262,
O0052767,C008862,Returned
O0052768,C003243,delivered
O0052769,C006264,Cancelled
O0052770,C016064,Returned
O0052771,C008764,delivered
O0052772,C001729,Shipped
O0052773,C005669,Returned
O0052774,C008348,Shipped
O0052775,C003206,
O0052776,C001088,delivered
O0052777,C021286,Shipped
O0052778,C013436,
O0052779,C019439,delivered
O0052780,C014747,Cancelled
O0052781,C000775,Returned
O0052782,C015733,
O0052783,C008584,
O0052784,C021999,Delivered
O0052785,C024493,
O0052786,C007858,Cancelled
O0052787,C007749,
O0052788,C004185,Returned
O0052789,C016789,delivered
O0052790,C019123,Delivered
O0052791,C000892,Shipped
O0052792,C011874,Cancelled
O0052793,C010291,Shipped
O0052794,C017044,Returned
O0052795,C001123,Shipped
O0052796,C012566,Cancelled
O0052797,C024437,Shipped
O0052798,C023683,Cancelled
O0052799,C016576,Returned
O0052800,C021759,delivered
O0052801,C021972,Returned
O0052802,C012938,delivered
O0052803,C024863,Delivered
O0052804,C020966,Delivered
O0052805,C010060,Delivered
O0052806,C000584,Cancelled
O0052807,C005820,Delivered
O0052808,C023746,Returned
O0052809,C018093,delivered
O0052810,C000064,Returned
O0052811,C004402,Shipped
O0052812,C006013,delivered
O0052813,C005671,Shipped
O0052814,C015465,delivered
O0052815,C005744,Cancelled
O0052816,C004895,Returned
O0052817,C001103,Delivered
O0052818,C023043,Delivered
O0052819,C017867,
O0052820,C009636,Cancelled
O0052821,C018916,
O0052822,C021948,Shipped
O0052823,C024792,
O0052824,C005716,Shipped
O0052825,C024779,Delivered
O0052826,C002213,delivered
O0052827,C014663,delivered
O0052828,C016343,Delivered
O0052829,C022547,Shipped
O0052830,C005370,Cancelled
O0052831,C004550,Shipped
O0052832,C015995,
O0052833,C021279,
O0052834,C002000,Returned
O0052835,C005631,Shipped
O0052836,C012642,Cancelled
O0052837,C007945,Cancelled
O0052838,C017117,
O0052839,C005152,Delivered
O0052840,C001500,Shipped
O0052841,C017929,Returned
O0052842,C008967,Delivered
O0052843,C004282,
O0052844,C020199,delivered
O0052845,C024723,Delivered
O0052846,C007320,Delivered
O0052847,C021352,Returned
O0052848,C017519,Returned
O0052849,C006387,Cancelled
O0052850,C012096,delivered
O0052851,C017282,delivered
O0052852,C015162,Delivered
O0052853,C023874,Delivered
O0052854,C024484,
O0052855,C001596,Cancelled
O0052856,C016832,Shipped
O0052857,C017936,
O0052858,C023637,
O0052859,C006940,Delivered
O0052860,C004623,Cancelled
O0052861,C015088,Shipped
O0052862,C004566,Delivered
O0052863,C016212,delivered
O0052864,C011544,Delivered
O0052865,C009729,Shipped
O0052866,C013565,
O0052867,C017704,Returned
O0052868,C018845,Returned
O0052869,C004720,
O0052870,C024140,
O0052871,C008738,Shipped
O0052872,C017256,Cancelled
O0052873,C003898,Returned
O0052874,C024522,Delivered
O0052875,C017121,Delivered
O0052876,C018076,Cancelled
O0052877,C004829,Shipped
O0052878,C012396,Returned
O0052879,C015566,
O0052880,C003485,Returned
O0052881,C003323,Cancelled
O0052882,C017625,Returned
O0052883,C014015,delivered
O0052884,C018783,Cancelled
O0052885,C000344,Cancelled
O0052886,C022895,Delivered
O0052887,C017768,
O0052888,C024476,Returned
O0052889,C022449,Cancelled
O0052890,C010406,Cancelled
O0052891,C010630,Returned
O0052892,C019153,delivered
O0052893,C012382,Cancelled
O0052894,C022244,
O0052895,C010948,Delivered
O0052896,C004432,Shipped
O0052897,C021070,Cancelled
O0052898,C011909,delivered
O0052899,C013040,Shipped
O0052900,C015842,Cancelled
O0052901,C020134,Cancelled
O0052902,C022355,Returned
O0052903,C012037,Delivered
O0052904,C009769,
O0052905,C011182,Returned
O0052906,C017898,Cancelled
O0052907,C017573,Delivered
O0052908,C020666,
O0052909,C018998,Shipped
O0052910,C015452,Delivered
O0052911,C003915,Returned
O0052912,C017034,Returned
O0052913,C010204,Shipped
O0052914,C016799,Returned
O0052915,C012994,Delivered
O0052916,C003967,delivered
O0052917,C021875,Cancelled
O0052918,C005850,Returned
O0052919,C013962,Delivered
O0052920,C015961,Cancelled
O0052921,C020483,
O0052922,C022833,Delivered
O0052923,C015970,Returned
O0052924,C010217,Cancelled
O0052925,C024351,
O0052926,C012948,delivered
O0052927,C003020,Shipped
O0052928,C008312,
O0052929,C017301,Returned
O0052930,C012707,
O0052931,C023949,
O0052932,C017665,Returned
O0052933,C019914,delivered
O0052934,C002436,Cancelled
O0052935,C000790,Shipped
O0052936,C018360,
O0052937,C019425,Delivered
O0052938,C017894,Shipped
O0052939,C008358,Delivered
O0052940,C020446,Delivered
O0052941,C003020,
O0052942,C008414,Delivered
O0052943,C021718,Shipped
O0052944,C015425,
O0052945,C010856,Cancelled
O0052946,C001227,Shipped
O0052947,C016637,Delivered
O0052948,C003293,
O0052949,C021235,Shipped
O0052950,C007100,Delivered
O0052951,C021954,Returned
O0052952,C017918,delivered
O0052953,C012365,Returned
O0052954,C022916,Cancelled
O0052955,C003571,Returned
O0052956,C019253,
O0052957,C020924,Returned
O0052958,C009039,Delivered
O0052959,C001012,Shipped
O0052960,C019666,Delivered
O0052961,C020621,Shipped
O0052962,C006009,Returned
O0052963,C011624,Shipped
O0052964,C011731,
O0052965,C023840,Cancelled
O0052966,C003014,Delivered
O0052967,C019643,
O0052968,C016129,Shipped
O0052969,C009643,Returned
O0052970,C015704,Returned
O0052971,C024909,
O0052972,C017948,Returned
O0052973,C017412,delivered
O0052974,C000479,Shipped
O0052975,C023825,delivered
O0052976,C023252,delivered
O0052977,C014328,Cancelled
O0052978,C013806,Delivered
O0052979,C006181,Delivered
O0052980,C018690,Cancelled
O0052981,C010082,
O0052982,C022221,Delivered
O0052983,C002435,Cancelled
O0052984,C018151,Cancelled
O0052985,C016230,Returned
O0052986,C002294,
O0052987,C007889,delivered
O0052988,C019677,
O0052989,C022572,Shipped
O0052990,C018476,Shipped
O0052991,C008438,
O0052992,C019868,Shipped
O0052993,C017100,Delivered
O0052994,C010493,Returned
O0052995,C011050,Cancelled
O0052996,C002265,
O0052997,C019736,
O0052998,C004510,Cancelled
O0052999,C006744,
O0053000,C005666,Returned
O0053001,C020574,Cancelled
O0053002,C016586,Returned
O0053003,C023134,Delivered
O0053004,C018318,Shipped
O0053005,C006716,delivered
O0053006,C022760,delivered
O0053007,C019151,Shipped
O0053008,C021825,delivered
O0053009,C003840,Returned
O0053010,C001953,Returned
O0053011,C003767,Delivered
O0053012,C001610,
O0053013,C024333,Returned
O0053014,C013629,Shipped
O0053015,C011798,Cancelled
O0053016,C021573,delivered
O0053017,C012559,delivered
O0053018,C020888,Shipped
O0053019,C008288,Cancelled
O0053020,C001817,
O0053021,C003680,Returned
O0053022,C014755,Delivered
O0053023,C019427,Shipped
O0053024,C016145,
O0053025,C004285,delivered
O0053026,C005978,delivered
O0053027,C002922,Shipped
O0053028,C024630,Returned
O0053029,C003744,Cancelled
O0053030,C017177,delivered
O0053031,C012103,Delivered
O0053032,C007166,
O0053033,C009035,delivered
O0053034,C005250,Cancelled
O0053035,C003428,Cancelled
O0053036,C012888,Shipped
O0053037,C011468,delivered
O0053038,C010380,Delivered
O0053039,C017755,Shipped
O0053040,C009596,delivered
O0053041,C015371,Returned
O0053042,C008650,delivered
O0053043,C016389,
O0053044,C010919,Shipped
O0053045,C005103,Delivered
O0053046,C015451,Shipped
O0053047,C001367,Cancelled
O0053048,C011710,delivered
O0053049,C024682,Cancelled
O0053050,C001934,Returned
O0053051,C003275,
O0053052,C015780,Shipped
O0053053,C019624,Delivered
O0053054,C007713,Returned
O0053055,C016256,Returned
O0053056,C008328,Returned
O0053057,C001566,
O0053058,C010743,delivered
O0053059,C019168,Delivered
O0053060,C007284,Shipped
O0053061,C019198,
O0053062,C008490,Returned
O0053063,C012836,Delivered
O0053064,C005793,Returned
O0053065,C013345,Shipped
O0053066,C003657,Returned
O0053067,C024308,delivered
O0053068,C004328,Shipped
O0053069,C009106,Returned
O0053070,C015668,Cancelled
O0053071,C013573,Delivered
O0053072,C010557,Cancelled
O0053073,C002798,Shipped
O0053074,C019382,delivered
O0053075,C010784,Shipped
O0053076,C023779,Delivered
O0053077,C023052,Shipped
O0053078,C014325,
O0053079,C005763,Cancelled
O0053080,C020117,Shipped
O0053081,C005360,Returned
O0053082,C006753,Cancelled
O0053083,C009978,Delivered
O0053084,C000463,delivered
O0053085,C001506,Shipped
O0053086,C019227,Shipped
O0053087,C007728,Shipped
O0053088,C004459,Shipped
O0053089,C006409,
O0053090,C003902,Cancelled
O0053091,C024921,Shipped
O0053092,C006185,
O0053093,C007268,Delivered
O0053094,C007802,Cancelled
O0053095,C019958,delivered
O0053096,C024066,Shipped
O0053097,C000782,Delivered
O0053098,C007761,
O0053099,C014102,
O0053100,C012428,Cancelled
O0053101,C024883,
O0053102,C002180,Returned
O0053103,C000645,
O0053104,C000045,
O0053105,C006614,delivered
O0053106,C015941,
O0053107,C017962,Returned
O0053108,C015505,Cancelled
O0053109,C008874,delivered
O0053110,C019213,Shipped
O0053111,C024161,Shipped
O0053112,C020997,Shipped
O0053113,C004296,Delivered
O0053114,C011950,Cancelled
O0053115,C005011,Returned
O0053116,C010589,Delivered
O0053117,C011681,Returned
O0053118,C006477,Returned
O0053119,C005912,Delivered
O0053120,C005227,Returned
O0053121,C021346,Delivered
O0053122,C013524,Shipped
O0053123,C009044,Delivered
O0053124,C020998,Returned
O0053125,C024127,Delivered
O0053126,C004559,
O0053127,C019346,delivered
O0053128,C021604,Delivered
O0053129,C014562,delivered
O0053130,C022449,
O0053131,C019953,Delivered
O0053132,C014208,
O0053133,C018659,Returned
O0053134,C001088,Shipped
O0053135,C008593,
O0053136,C001186,Shipped
O0053137,C011214,Returned
O0053138,C015310,delivered
O0053139,C010323,Shipped
O0053140,C005318,
O0053141,C021614,Cancelled
O0053142,C018029,Cancelled
O0053143,C020948,Delivered
O0053144,C017257,delivered
O0053145,C011383,
O0053146,C010743,Delivered
O0053147,C017141,
O0053148,C002845,
O0053149,C009762,
O0053150,C002616,Returned
O0053151,C000504,
O0053152,C007723,Delivered
O0053153,C011501,
O0053154,C019283,
O0053155,C008435,Cancelled
O0053156,C015585,Returned
O0053157,C009884,
O0053158,C019386,Delivered
O0053159,C012171,Delivered
O0053160,C020661,Delivered
O0053161,C005191,Returned
O0053162,C022384,Returned
O0053163,C015672,Shipped
O0053164,C023207,Shipped
O0053165,C000434,delivered
O0053166,C013490,
O0053167,C010509,delivered
O0053168,C005690,Cancelled
O0053169,C018498,Shipped
O0053170,C008923,delivered
O0053171,C016072,Delivered
O0053172,C007844,
O0053173,C021975,Cancelled
O0053174,C004999,Returned
O0053175,C021454,Cancelled
O0053176,C014596,Shipped
O0053177,C018147,Delivered
O0053178,C017429,Shipped
O0053179,C013598,Shipped
O0053180,C008095,Shipped
O0053181,C020293,Delivered
O0053182,C005117,Delivered
O0053183,C012415,Cancelled
O0053184,C014149,
O0053185,C022949,delivered
O0053186,C012394,Shipped
O0053187,C008205,Shipped
O0053188,C007856,Cancelled
O0053189,C023569,delivered
O0053190,C008759,Cancelled
O0053191,C005941,
O0053192,C014462,Returned
O0053193,C015464,Returned
O0053194,C015048,
O0053195,C010831,Shipped
O0053196,C017765,Shipped
O0053197,C013813,Cancelled
O0053198,C008066,delivered
O0053199,C007894,delivered
O0053200,C008130,Shipped
O0053201,C006803,Returned
O0053202,C021074,
O0053203,C002770,Delivered
O0053204,C021160,Returned
O0053205,C024490,Shipped
O0053206,C001082,Cancelled
O0053207,C009343,delivered
O0053208,C000290,
O0053209,C015849,Returned
O0053210,C010549,delivered
O0053211,C019612,
O0053212,C014564,Cancelled
O0053213,C014891,Cancelled
O0053214,C000248,Shipped
O0053215,C000273,Delivered
O0053216,C018536,Cancelled
O0053217,C016550,Cancelled
O0053218,C013421,
O0053219,C014343,Returned
O0053220,C021815,Cancelled
O0053221,C021628,delivered
O0053222,C020049,Cancelled
O0053223,C010759,Delivered
O0053224,C001947,
O0053225,C000757,Returned
O0053226,C000484,Shipped
O0053227,C004420,Shipped
O0053228,C011912,Returned
O0053229,C024017,Returned
O0053230,C018181,delivered
O0053231,C005131,Returned
O0053232,C021176,Cancelled
O0053233,C008613,delivered
O0053234,C017105,
O0053235,C003500,Shipped
O0053236,C010577,
O0053237,C004406,Shipped
O0053238,C011996,Returned
O0053239,C014469,Returned
O0053240,C017764,Shipped
O0053241,C012163,Returned
O0053242,C000941,Shipped
O0053243,C017673,Shipped
O0053244,C009113,
O0053245,C022968,Shipped
O0053246,C009893,
O0053247,C012663,Returned
O0053248,C013557,Delivered
O0053249,C014072,Cancelled
O0053250,C006030,Delivered
O0053251,C005087,Cancelled
O0053252,C012014,Cancelled
O0053253,C006144,
O0053254,C012962,Shipped
O0053255,C016321,Delivered
O0053256,C013333,
O0053257,C022429,
O0053258,C003766,Shipped
O0053259,C011822,
O0053260,C002962,
O0053261,C001825,Cancelled
O0053262,C012680,Returned
O0053263,C007670,delivered
O0053264,C021416,
O0053265,C005857,
O0053266,C021440,
O0053267,C014274,delivered
O0053268,C020491,Delivered
O0053269,C017844,
O0053270,C008451,Cancelled
O0053271,C013992,Cancelled
O0053272,C011895,Returned
O0053273,C010953,Returned
O0053274,C003821,Cancelled
O0053275,C018731,Delivered
O0053276,C006361,Returned
O0053277,C016284,
O0053278,C010984,Returned
O0053279,C022141,Cancelled
O0053280,C024330,
O0053281,C008888,Shipped
O0053282,C009689,Cancelled
O0053283,C003291,delivered
O0053284,C022853,delivered
O0053285,C009661,
O0053286,C024204,Returned
O0053287,C024572,Delivered
O0053288,C006235,delivered
O0053289,C012749,Returned
O0053290,C002337,Returned
O0053291,C003630,Shipped
O0053292,C008834,
O0053293,C024903,
O0053294,C001886,Returned
O0053295,C000792,delivered
O0053296,C016694,Cancelled
O0053297,C023253,delivered
O0053298,C011917,delivered
O0053299,C024437,Cancelled
O0053300,C014917,Delivered
O0053301,C018290,Cancelled
O0053302,C007430,Cancelled
O0053303,C024605,Cancelled
O0053304,C001656,
O0053305,C002046,Delivered
O0053306,C014813,Cancelled
O0053307,C008869,Shipped
O0053308,C008142,
O0053309,C013367,delivered
O0053310,C019476,
O0053311,C002623,Cancelled
O0053312,C016405,Shipped
O0053313,C000414,Cancelled
O0053314,C019578,Shipped
O0053315,C013453,
O0053316,C017509,Returned
O0053317,C023600,
O0053318,C003888,
O0053319,C002240,Shipped
O0053320,C009912,delivered
O0053321,C010682,delivered
