payment_id,order_id,payment_method,amount
PAY0045182,O0092034,Card,2293.95
PAY0045183,O0009562,NetBanking,5794.13
PAY0045184,O0053950,COD,13083.96
PAY0045185,O0027718,UPI,6422.83
PAY0045186,O0012453,Card,24361.05
PAY0045187,O0032725,NetBanking,21790.05
PAY0045188,O0083375,Card,20132.18
PAY0045189,O0015304,UPI,9371.56
PAY0045190,O0074264,Unknown,18717.95
PAY0045191,O0080910,NetBanking,8030.61
PAY0045192,O0087670,Unknown,17389.76
PAY0045193,O0091447,Unknown,14009.66
PAY0045194,O0048567,NetBanking,17849.11
PAY0045195,O0007893,UPI,11102.0
PAY0045196,O0010092,UPI,13710.83
PAY0045197,O0091788,Card,21799.29
PAY0045198,O0039958,UPI,17619.54
PAY0045199,O0086021,Card,9999.92
PAY0045200,O0040138,UPI,9972.89
PAY0045201,O0086726,UPI,12758.72
PAY0045202,O0078099,Unknown,4101.11
PAY0045203,O0069884,UPI,15920.97
PAY0045204,O0064894,UPI,16413.37
PAY0045205,O0063947,UPI,771.06
PAY0045206,O0089027,Card,12646.97
PAY0045207,O0080923,UPI,16293.05
PAY0045208,O0039849,NetBanking,7166.07
PAY0045209,O0077969,COD,6913.99
PAY0045210,O0079641,UPI,19755.79
PAY0045211,O0008577,Unknown,18183.68
PAY0045212,O0052076,UPI,8488.39
PAY0045213,O0090854,COD,6654.3
PAY0045214,O0078556,COD,21352.09
PAY0045215,O0029850,UPI,18225.99
PAY0045216,O0078082,UPI,5007.31
PAY0045217,O0077638,COD,5772.98
PAY0045218,O0097174,COD,17900.42
PAY0045219,O0036385,UPI,1108.68
PAY0045220,O0006265,NetBanking,8634.5
PAY0045221,O0042633,UPI,19276.99
PAY0045222,O0099231,Card,19936.16
PAY0045223,O0008718,Card,20124.47
PAY0045224,O0099690,UPI,11821.91
PAY0045225,O0058860,NetBanking,14209.09
PAY0045226,O0056070,NetBanking,16135.51
PAY0045227,O0030678,Card,1521.71
PAY0045228,O0017852,UPI,19629.09
PAY0045229,O0031592,UPI,16077.1
PAY0045230,O0066472,Card,1096.51
PAY0045231,O0027292,Unknown,7947.04
PAY0045232,O0019867,NetBanking,3832.17
PAY0045233,O0020625,UPI,602.58
PAY0045234,O0061555,Unknown,9086.41
PAY0045235,O0052118,COD,4249.81
PAY0045236,O0092509,UPI,23201.1
PAY0045237,O0002647,Card,11172.12
PAY0045238,O0048667,NetBanking,13031.83
PAY0045239,O0062359,Unknown,8862.64
PAY0045240,O0028572,NetBanking,22190.21
PAY0045241,O0069395,COD,23407.06
PAY0045242,O0050439,Unknown,20205.75
PAY0045243,O0014980,Unknown,22119.06
PAY0045244,O0057603,Card,15015.91
PAY0045245,O0085393,UPI,24730.44
PAY0045246,O0030867,Unknown,13009.36
PAY0045247,O0037721,UPI,16103.98
PAY0045248,O0005060,Card,13960.33
PAY0045249,O0054540,COD,14911.7
PAY0045250,O0013249,COD,13489.24
PAY0045251,O0077796,UPI,23087.62
PAY0045252,O0085108,UPI,3522.48
PAY0045253,O0087845,Card,8169.3
PAY0045254,O0056278,COD,12817.61
PAY0045255,O0073672,Card,1408.94
PAY0045256,O0045710,COD,20610.29
PAY0045257,O0069148,Unknown,3300.13
PAY0045258,O0099922,COD,15244.62
PAY0045259,O0023837,NetBanking,24160.79
PAY0045260,O0079752,Unknown,14655.03
PAY0045261,O0013287,Card,16029.8
PAY0045262,O0026295,COD,451.35
PAY0045263,O0077882,Unknown,14622.56
PAY0045264,O0049632,COD,9300.95
PAY0045265,O0068905,UPI,3747.6
PAY0045266,O0041613,UPI,1996.5
PAY0045267,O0018731,UPI,14130.03
PAY0045268,O0041098,NetBanking,8752.69
PAY0045269,O0082166,Unknown,18825.84
PAY0045270,O0059043,COD,19124.55
PAY0045271,O0099998,Card,13617.56
PAY0045272,O0032137,NetBanking,17498.47
PAY0045273,O0045752,NetBanking,8445.43
PAY0045274,O0068542,COD,17477.63
PAY0045275,O0026948,COD,15061.52
PAY0045276,O0070021,Unknown,12313.73
PAY0045277,O0023921,Unknown,8454.67
PAY0045278,O0085114,NetBanking,19263.52
PAY0045279,O0085702,COD,23588.72
PAY0045280,O0017715,NetBanking,14341.4
PAY0045281,O0032271,UPI,13379.01
PAY0045282,O0095614,NetBanking,16767.7
PAY0045283,O0033366,UPI,675.76
PAY0045284,O0056596,UPI,3267.69
PAY0045285,O0018378,COD,21231.7
PAY0045286,O0059870,Card,21033.98
PAY0045287,O0064541,COD,22796.83
PAY0045288,O0080248,COD,6363.56
PAY0045289,O0030933,Unknown,22945.69
PAY0045290,O0028447,Unknown,15833.23
PAY0045291,O0082843,UPI,16508.12
PAY0045292,O0057306,UPI,10723.69
PAY0045293,O0010249,COD,11545.5
PAY0045294,O0004127,UPI,16734.86
PAY0045295,O0057043,UPI,24980.72
PAY0045296,O0050545,Card,11955.34
PAY0045297,O0014963,COD,18041.22
PAY0045298,O0067281,Card,11038.94
PAY0045299,O0054152,UPI,15245.54
PAY0045300,O0049839,Card,7283.24
PAY0045301,O0099705,COD,6697.32
PAY0045302,O0006150,NetBanking,5005.91
PAY0045303,O0005247,COD,18286.82
PAY0045304,O0051023,Card,16085.02
PAY0045305,O0070162,Card,22999.6
PAY0045306,O0000673,UPI,15822.29
PAY0045307,O0097572,Card,24888.12
PAY0045308,O0094242,COD,9984.58
PAY0045309,O0070050,Unknown,19109.7
PAY0045310,O0088514,COD,13874.85
PAY0045311,O0080762,UPI,18491.45
PAY0045312,O0008337,NetBanking,4975.41
PAY0045313,O0065879,UPI,4063.17
PAY0045314,O0058276,NetBanking,5272.78
PAY0045315,O0012514,NetBanking,10459.9
PAY0045316,O0041081,NetBanking,19315.85
PAY0045317,O0080459,Unknown,8086.22
PAY0045318,O0055750,Card,13679.53
PAY0045319,O0024451,Unknown,13700.83
PAY0045320,O0005331,Card,2444.89
PAY0045321,O0051301,UPI,1497.33
PAY0045322,O0026195,Unknown,18036.2
PAY0045323,O0043858,Unknown,9844.21
PAY0045324,O0084124,Unknown,13730.26
PAY0045325,O0094961,Unknown,13903.24
PAY0045326,O0068503,UPI,8751.04
PAY0045327,O0094003,NetBanking,9499.2
PAY0045328,O0055025,Unknown,7412.96
PAY0045329,O0000081,COD,22181.35
PAY0045330,O0042835,UPI,9620.86
PAY0045331,O0001886,UPI,2530.34
PAY0045332,O0066314,NetBanking,8957.89
PAY0045333,O0073026,NetBanking,5777.03
PAY0045334,O0036289,NetBanking,5599.3
PAY0045335,O0072592,COD,20438.34
PAY0045336,O0048469,Unknown,15711.32
PAY0045337,O0045862,Card,23165.49
PAY0045338,O0006816,Unknown,10659.8
PAY0045339,O0035954,COD,23476.84
PAY0045340,O0053922,COD,18186.45
PAY0045341,O0024810,UPI,11109.01
PAY0045342,O0002164,Unknown,2881.98
PAY0045343,O0035663,UPI,22255.31
PAY0045346,O0081275,Unknown,1004.44
PAY0045347,O0061100,UPI,10638.56
PAY0045348,O0086629,COD,160.08
PAY0045349,O0071966,Unknown,20147.34
PAY0045350,O0007799,Unknown,22429.2
PAY0045351,O0042500,UPI,4925.05
PAY0045352,O0000356,Card,5606.42
PAY0045353,O0074502,NetBanking,11447.93
PAY0045354,O0062756,UPI,16293.05
PAY0045355,O0062124,NetBanking,3007.46
PAY0045356,O0058967,UPI,23120.59
PAY0045357,O0090936,UPI,7378.03
PAY0045358,O0043169,UPI,17986.46
PAY0045359,O0049373,NetBanking,6418.72
PAY0045360,O0040118,Card,18855.32
PAY0045361,O0024075,Unknown,23759.57
PAY0045362,O0009793,Card,21823.39
PAY0045363,O0052019,UPI,23036.61
PAY0045364,O0053701,UPI,22838.68
PAY0045365,O0060334,Card,4876.39
PAY0045366,O0045101,Card,1553.2
PAY0045367,O0069484,Unknown,9514.65
PAY0045368,O0034123,COD,23706.21
PAY0045369,O0056918,UPI,6591.16
PAY0045370,O0006665,COD,16987.6
PAY0045371,O0013386,Unknown,24378.09
PAY0045372,O0005709,NetBanking,17793.33
PAY0045373,O0048408,COD,18880.66
PAY0045374,O0027206,UPI,16758.0
PAY0045375,O0016792,Card,12260.91
PAY0045376,O0031432,Card,5524.13
PAY0045377,O0000472,NetBanking,10038.97
PAY0045378,O0066650,NetBanking,1022.28
PAY0045379,O0070616,NetBanking,4383.64
PAY0045380,O0081682,UPI,16002.92
PAY0045381,O0084436,COD,24741.24
PAY0045382,O0045910,NetBanking,16862.69
PAY0045383,O0071406,Unknown,22371.39
PAY0045384,O0003451,Unknown,4475.96
PAY0045385,O0063770,Card,6761.8
PAY0045386,O0087058,Card,11785.86
PAY0045387,O0098933,Unknown,14078.97
PAY0045388,O0079408,Card,18592.39
PAY0045389,O0055881,UPI,15706.01
PAY0045390,O0069628,UPI,6240.07
PAY0045391,O0051490,COD,13097.48
PAY0045392,O0005867,NetBanking,10959.4
PAY0045393,O0089074,UPI,18696.76
PAY0045394,O0063896,COD,3345.44
PAY0045395,O0014096,UPI,7283.25
PAY0045396,O0046100,UPI,3237.26
PAY0045397,O0046253,COD,7196.08
PAY0045398,O0026570,NetBanking,13496.99
PAY0045399,O0059369,Unknown,170.13
PAY0045400,O0070838,UPI,8574.11
PAY0045401,O0082727,NetBanking,10258.74
PAY0045402,O0085060,UPI,12848.77
PAY0045403,O0087001,Card,11091.07
PAY0045404,O0049092,Unknown,6879.89
PAY0045405,O0010122,UPI,10696.1
PAY0045406,O0081332,Unknown,22873.63
PAY0045407,O0072627,Card,3075.0
PAY0045408,O0003467,Unknown,14406.18
PAY0045409,O0077541,Unknown,4253.92
PAY0045411,O0056352,UPI,24332.65
PAY0045412,O0032697,Card,10259.37
PAY0045413,O0007159,Unknown,2513.65
PAY0045414,O0060603,NetBanking,14983.11
PAY0045415,O0086565,NetBanking,1744.41
PAY0045416,O0056986,UPI,22391.0
PAY0045417,O0089018,Unknown,7537.83
PAY0045418,O0080745,Card,2718.22
PAY0045419,O0047829,UPI,16108.47
PAY0045420,O0025527,UPI,23945.08
PAY0045421,O0072323,UPI,10310.44
PAY0045422,O0045272,UPI,12770.78
PAY0045423,O0062470,NetBanking,24956.99
PAY0045424,O0071063,UPI,6298.33
PAY0045425,O0033996,COD,16647.15
PAY0045426,O0056938,COD,12794.31
PAY0045427,O0017465,COD,751.87
PAY0045428,O0083653,COD,9012.86
PAY0045429,O0019143,Card,4381.83
PAY0045430,O0077645,UPI,21256.09
PAY0045431,O0087591,UPI,10533.7
PAY0045432,O0078524,UPI,18795.62
PAY0045433,O0077677,UPI,6466.12
PAY0045434,O0013306,Unknown,8740.01
PAY0045435,O0037090,COD,21937.91
PAY0045436,O0086703,UPI,7502.09
PAY0045437,O0021388,Unknown,23057.1
PAY0045438,O0005758,UPI,8297.15
PAY0045439,O0018489,Unknown,965.51
PAY0045440,O0098007,UPI,4451.21
PAY0045441,O0011498,UPI,4607.2
PAY0045442,O0032061,Card,21426.73
PAY0045444,O0010785,NetBanking,15919.35
PAY0045445,O0027387,Card,24990.04
PAY0045446,O0046910,Card,17564.91
PAY0045447,O0015478,COD,18900.88
PAY0045448,O0091050,UPI,6712.01
PAY0045449,O0028425,NetBanking,1120.57
PAY0045450,O0039982,Card,14011.67
PAY0045451,O0067606,NetBanking,11790.26
PAY0045452,O0008284,Card,20547.76
PAY0045453,O0095753,UPI,8683.0
PAY0045454,O0073227,NetBanking,9556.24
PAY0045455,O0082696,COD,6790.15
PAY0045456,O0001388,COD,22539.9
PAY0045457,O0015453,Unknown,12616.08
PAY0045458,O0037357,UPI,2294.89
PAY0045459,O0093650,UPI,15360.13
PAY0045460,O0028005,Unknown,6416.74
PAY0045461,O0039625,COD,4188.7
PAY0045462,O0096326,COD,8946.85
PAY0045463,O0090553,Unknown,11096.82
PAY0045464,O0059402,Card,24221.25
PAY0045465,O0011774,Card,9051.69
PAY0045466,O0085241,UPI,9120.01
PAY0045467,O0061129,UPI,5936.02
PAY0045468,O0071669,NetBanking,10467.09
PAY0045469,O0018131,NetBanking,10016.46
PAY0045470,O0093274,Card,19364.55
PAY0045471,O0073329,COD,19813.45
PAY0045472,O0019193,NetBanking,3667.89
PAY0045474,O0076702,UPI,2773.08
PAY0045475,O0085855,NetBanking,10070.41
PAY0045476,O0070907,NetBanking,21564.41
PAY0045477,O0025647,Unknown,10602.09
PAY0045478,O0089397,NetBanking,16175.48
PAY0045479,O0088817,UPI,1711.0
PAY0045480,O0086358,UPI,16487.22
PAY0045481,O0027205,UPI,10594.46
PAY0045482,O0097741,Unknown,23023.83
PAY0045483,O0013619,UPI,6188.5
PAY0045484,O0037954,COD,6304.53
PAY0045485,O0051102,UPI,23854.91
PAY0045486,O0032542,UPI,21217.54
PAY0045488,O0088897,UPI,1526.82
PAY0045489,O0005040,NetBanking,19771.07
PAY0045490,O0040583,Card,5745.85
PAY0045491,O0046914,UPI,4940.3
PAY0045492,O0077958,UPI,24440.18
PAY0045493,O0006311,COD,20043.72
PAY0045494,O0094863,NetBanking,4788.82
PAY0045495,O0004214,Card,8628.94
PAY0045496,O0052466,Unknown,17393.95
PAY0045497,O0058420,Card,15916.21
PAY0045498,O0024526,Card,3170.96
PAY0045499,O0041976,UPI,16847.13
PAY0045500,O0094418,UPI,3595.57
PAY0045501,O0097122,Unknown,10531.95
PAY0045502,O0024786,COD,16579.46
PAY0045503,O0041708,COD,3776.79
PAY0045504,O0037290,Unknown,10167.66
PAY0045505,O0088978,UPI,4245.36
PAY0045506,O0087595,UPI,14723.6
PAY0045507,O0081903,Card,1591.66
PAY0045508,O0030010,Unknown,6111.68
PAY0045509,O0058858,UPI,788.45
PAY0045510,O0046018,Unknown,21845.94
PAY0045511,O0016195,Card,22346.01
PAY0045512,O0062586,COD,11627.13
PAY0045513,O0066347,Card,12575.05
PAY0045514,O0025834,COD,22942.68
PAY0045515,O0024196,NetBanking,5136.37
PAY0045516,O0083616,Unknown,7436.54
PAY0045517,O0020569,UPI,268.11
PAY0045518,O0059998,Unknown,24985.19
PAY0045519,O0071851,Card,15460.58
PAY0045520,O0040856,NetBanking,8673.97
PAY0045521,O0022063,COD,22306.69
PAY0045522,O0011388,COD,15237.74
PAY0045523,O0003830,COD,511.69
PAY0045524,O0036112,NetBanking,17778.33
PAY0045525,O0032209,NetBanking,6128.8
PAY0045526,O0045816,NetBanking,21394.32
PAY0045527,O0020446,UPI,8583.16
PAY0045528,O0004615,NetBanking,9914.1
PAY0045529,O0015968,Unknown,23456.28
PAY0045530,O0019071,COD,17189.7
PAY0045531,O0023879,UPI,17457.07
PAY0045532,O0049466,COD,21001.11
PAY0045533,O0093940,COD,19042.66
PAY0045534,O0089153,UPI,5374.89
PAY0045535,O0011640,UPI,7934.95
PAY0045536,O0052874,COD,3084.08
PAY0045537,O0075521,Unknown,6408.62
PAY0045538,O0030881,UPI,6350.82
PAY0045539,O0093226,NetBanking,24898.36
PAY0045540,O0006986,COD,14274.56
PAY0045541,O0027034,UPI,8488.13
PAY0045542,O0031248,UPI,5997.67
PAY0045543,O0044279,UPI,6823.37
PAY0045544,O0087001,COD,9110.06
PAY0045545,O0042229,Card,12294.38
PAY0045546,O0091345,NetBanking,24213.72
PAY0045547,O0038508,UPI,3540.86
PAY0045548,O0087119,Card,11749.84
PAY0045549,O0084243,COD,2700.61
PAY0045550,O0014442,UPI,8642.32
PAY0045551,O0038277,COD,13547.12
PAY0045552,O0016818,UPI,12700.12
PAY0045553,O0076949,UPI,23199.62
PAY0045554,O0042538,UPI,18006.78
PAY0045555,O0062110,UPI,4302.16
PAY0045556,O0033374,Card,11601.15
PAY0045557,O0065365,Unknown,11159.33
PAY0045558,O0009548,UPI,14387.34
PAY0045559,O0050652,Card,7966.84
PAY0045560,O0008228,COD,10222.73
PAY0045561,O0042148,NetBanking,9694.24
PAY0045562,O0010007,Unknown,5911.55
PAY0045563,O0018799,Card,11871.12
PAY0045564,O0048873,Unknown,6626.67
PAY0045565,O0049840,Unknown,16078.44
PAY0045566,O0056876,COD,1897.39
PAY0045567,O0062606,Unknown,23773.56
PAY0045568,O0060615,Unknown,17421.8
PAY0045569,O0067777,UPI,13844.41
PAY0045570,O0051768,UPI,21326.57
PAY0045571,O0094630,UPI,11255.46
PAY0045572,O0035996,NetBanking,20989.93
PAY0045574,O0012918,Card,2957.33
PAY0045575,O0088758,NetBanking,18489.19
PAY0045576,O0031586,UPI,1533.97
PAY0045577,O0009363,COD,23459.82
PAY0045578,O0021550,UPI,15409.57
PAY0045579,O0083578,COD,16276.41
PAY0045580,O0021228,NetBanking,4584.91
PAY0045581,O0030646,NetBanking,5199.19
PAY0045582,O0098987,Card,12911.3
PAY0045583,O0080591,UPI,15325.48
PAY0045584,O0003336,UPI,10457.8
PAY0045585,O0048331,Card,3874.6
PAY0045586,O0062304,NetBanking,17323.65
PAY0045587,O0023558,Unknown,6785.37
PAY0045588,O0081946,Unknown,9124.12
PAY0045589,O0079456,UPI,19933.82
PAY0045590,O0074531,COD,19478.27
PAY0045591,O0001455,Unknown,13744.15
PAY0045592,O0043293,COD,12515.57
PAY0045593,O0062904,Card,8344.85
PAY0045594,O0042285,Unknown,6606.18
PAY0045595,O0091084,UPI,24342.73
PAY0045596,O0064542,UPI,11751.41
PAY0045597,O0074703,UPI,14057.95
PAY0045598,O0030239,COD,2882.66
PAY0045599,O0085012,UPI,12666.31
PAY0045600,O0079402,UPI,4110.84
PAY0045601,O0076283,UPI,13361.09
PAY0045602,O0024753,UPI,24094.38
PAY0045603,O0028679,COD,6258.29
PAY0045604,O0044569,NetBanking,10973.36
PAY0045605,O0081544,Unknown,9116.77
PAY0045606,O0078273,Unknown,23726.95
PAY0045607,O0078410,Card,2301.12
PAY0045608,O0043347,Card,19787.57
PAY0045609,O0005803,UPI,4274.98
PAY0045610,O0018447,Card,2233.62
PAY0045611,O0009214,UPI,13441.13
PAY0045612,O0034075,NetBanking,17466.4
PAY0045613,O0014543,Unknown,19611.68
PAY0045614,O0063458,UPI,23866.21
PAY0045615,O0005801,Card,2132.18
PAY0045616,O0045044,COD,22607.84
PAY0045617,O0081865,Unknown,16302.13
PAY0045618,O0032772,NetBanking,18769.17
PAY0045619,O0078448,Card,3551.75
PAY0045620,O0087632,Unknown,240.93
PAY0045621,O0077705,COD,9908.33
PAY0045622,O0099437,UPI,16192.45
PAY0045624,O0077895,UPI,10398.11
PAY0045625,O0083510,Unknown,14451.67
PAY0045626,O0049246,UPI,9539.04
PAY0045627,O0098400,UPI,556.38
PAY0045628,O0003631,Card,17408.83
PAY0045629,O0083148,NetBanking,11885.29
PAY0045630,O0037313,UPI,16143.31
PAY0045631,O0054370,COD,22869.14
PAY0045632,O0017616,UPI,6293.05
PAY0045633,O0057559,Card,13122.34
PAY0045634,O0077007,UPI,6065.28
PAY0045635,O0058209,Card,18683.83
PAY0045636,O0070910,COD,21796.26
PAY0045637,O0033615,COD,13791.12
PAY0045638,O0026000,NetBanking,8605.79
PAY0045639,O0029528,Card,14902.49
PAY0045640,O0027210,COD,7723.12
PAY0045641,O0028472,Card,9848.98
PAY0045642,O0060730,UPI,20238.14
PAY0045643,O0073136,UPI,19628.95
PAY0045644,O0092495,Card,1867.72
PAY0045645,O0037189,NetBanking,6983.45
PAY0045646,O0012053,Unknown,23586.83
PAY0045647,O0085293,NetBanking,8485.48
PAY0045648,O0029020,UPI,2823.13
PAY0045649,O0040685,COD,15983.48
PAY0045650,O0060679,NetBanking,13764.68
PAY0045651,O0079757,NetBanking,16806.38
PAY0045652,O0078551,COD,23213.96
PAY0045653,O0003525,NetBanking,13098.17
PAY0045654,O0021203,NetBanking,21243.52
PAY0045655,O0039482,UPI,2067.31
PAY0045656,O0041757,COD,14446.36
PAY0045657,O0040914,Card,14479.3
PAY0045658,O0093825,Unknown,18768.66
PAY0045659,O0004378,Card,21438.96
PAY0045660,O0044960,Unknown,2101.15
PAY0045661,O0029863,UPI,38.99
PAY0045662,O0027849,NetBanking,4789.25
PAY0045663,O0066406,NetBanking,11128.88
PAY0045664,O0038294,NetBanking,8137.31
PAY0045665,O0004538,UPI,24805.42
PAY0045666,O0076505,Unknown,9660.56
PAY0045667,O0032712,UPI,14833.23
PAY0045668,O0071838,Card,2254.94
PAY0045669,O0057602,NetBanking,6439.12
PAY0045670,O0086880,UPI,17390.58
PAY0045671,O0024143,UPI,11905.71
PAY0045672,O0057676,UPI,10692.06
PAY0045673,O0045059,Unknown,13444.93
PAY0045674,O0010122,COD,12984.45
PAY0045675,O0074800,Card,5577.61
PAY0045676,O0033534,UPI,2075.55
PAY0045677,O0003494,NetBanking,4146.48
PAY0045678,O0019717,Card,21165.94
PAY0045679,O0007878,UPI,22289.33
PAY0045680,O0072752,COD,22996.71
PAY0045681,O0043131,UPI,17726.1
PAY0045682,O0051922,COD,12710.36
PAY0045683,O0053359,UPI,17987.28
PAY0045684,O0088012,UPI,10892.34
PAY0045685,O0097539,Unknown,10718.86
PAY0045686,O0016433,UPI,9595.3
PAY0045687,O0021873,NetBanking,12505.45
PAY0045688,O0031748,UPI,273.94
PAY0045689,O0096526,Unknown,16168.83
PAY0045690,O0044598,UPI,5892.51
PAY0045691,O0042873,UPI,11576.83
PAY0045692,O0016738,UPI,18656.3
PAY0045693,O0070592,COD,22391.02
PAY0045694,O0011300,UPI,3528.0
PAY0045695,O0081117,COD,7596.75
PAY0045696,O0063228,NetBanking,10257.59
PAY0045697,O0085004,COD,22163.1
PAY0045698,O0083541,COD,22459.64
PAY0045699,O0034892,Card,4072.92
PAY0045700,O0003282,Card,11780.57
PAY0045701,O0055790,Unknown,9171.21
PAY0045702,O0007574,Card,2652.01
PAY0045703,O0028234,NetBanking,12569.89
PAY0045704,O0097665,Unknown,23118.0
PAY0045705,O0002612,UPI,5038.89
PAY0045706,O0090784,NetBanking,22009.43
PAY0045707,O0062898,Unknown,22818.41
PAY0045709,O0067355,UPI,4373.21
PAY0045710,O0031567,UPI,5423.16
PAY0045711,O0042656,COD,8253.34
PAY0045712,O0059566,Unknown,12450.98
PAY0045713,O0091123,Card,20387.53
PAY0045714,O0096441,Card,24117.26
PAY0045715,O0032360,UPI,24768.51
PAY0045716,O0034407,NetBanking,1397.18
PAY0045717,O0075746,Card,21236.77
PAY0045718,O0089784,UPI,24552.7
PAY0045719,O0064156,UPI,2451.67
PAY0045720,O0075808,Card,3857.63
PAY0045721,O0018354,NetBanking,9877.32
PAY0045722,O0004114,Card,20919.67
PAY0045723,O0014776,UPI,19078.88
PAY0045724,O0022070,UPI,12289.46
PAY0045725,O0052940,UPI,11166.23
PAY0045726,O0025062,Unknown,9564.54
PAY0045727,O0031850,Unknown,3940.75
PAY0045728,O0027736,COD,22541.91
PAY0045729,O0015484,COD,2643.7
PAY0045730,O0074761,UPI,6265.59
PAY0045731,O0089978,Card,13270.97
PAY0045732,O0091439,NetBanking,2169.07
PAY0045733,O0078646,Card,17117.21
PAY0045734,O0085969,Card,13560.25
PAY0045735,O0028951,NetBanking,8891.68
PAY0045737,O0091922,COD,1228.67
PAY0045738,O0013017,NetBanking,8991.64
PAY0045739,O0022843,UPI,10954.6
PAY0045740,O0074914,NetBanking,21254.59
PAY0045741,O0088639,COD,23.02
PAY0045742,O0030717,NetBanking,18860.03
PAY0045743,O0044322,Card,156.64
PAY0045744,O0073233,UPI,18921.63
PAY0045745,O0086942,COD,17715.35
PAY0045746,O0094171,NetBanking,16237.18
PAY0045747,O0066384,UPI,15845.87
PAY0045748,O0066576,NetBanking,9791.56
PAY0045749,O0094965,Card,17670.65
PAY0045750,O0054302,Unknown,8227.95
PAY0045751,O0058439,Unknown,12224.78
PAY0045752,O0089382,COD,9290.39
PAY0045753,O0028307,Card,8272.61
PAY0045754,O0079153,UPI,7260.98
PAY0045755,O0046230,UPI,395.35
PAY0045756,O0048884,COD,14244.11
PAY0045757,O0028845,UPI,17688.46
PAY0045758,O0000647,UPI,22047.36
PAY0045759,O0065596,COD,8133.64
PAY0045760,O0045288,Unknown,540.99
PAY0045761,O0013796,NetBanking,16831.3
PAY0045762,O0089120,COD,11691.64
PAY0045763,O0058648,NetBanking,14881.19
PAY0045764,O0052906,Unknown,24402.11
PAY0045765,O0032236,COD,18849.82
PAY0045766,O0016783,Unknown,24337.21
PAY0045767,O0018705,Unknown,3843.16
PAY0045768,O0001911,Unknown,21164.35
PAY0045769,O0099545,NetBanking,23277.37
PAY0045770,O0093672,Unknown,17826.57
PAY0045771,O0032010,Card,7360.64
PAY0045772,O0033251,Unknown,13411.24
PAY0045773,O0044820,COD,11338.27
PAY0045774,O0049975,Card,11449.57
PAY0045775,O0034615,NetBanking,2667.83
PAY0045776,O0034569,UPI,21517.8
PAY0045777,O0062963,UPI,15503.83
PAY0045778,O0034632,NetBanking,19531.51
PAY0045779,O0015426,Card,17000.19
PAY0045780,O0073116,Card,14971.19
PAY0045781,O0061390,COD,3014.45
PAY0045782,O0032945,COD,19195.2
PAY0045783,O0076419,UPI,19535.21
PAY0045784,O0098003,COD,11595.05
PAY0045785,O0017781,COD,14264.91
PAY0045786,O0046261,Card,415.99
PAY0045787,O0045688,Unknown,14270.15
PAY0045788,O0040630,Unknown,21665.06
PAY0045789,O0061353,COD,19786.16
PAY0045790,O0095494,COD,13404.92
PAY0045791,O0032109,COD,1697.28
PAY0045792,O0038335,UPI,717.88
PAY0045793,O0085379,UPI,21166.71
PAY0045794,O0015648,Unknown,21089.22
PAY0045795,O0034259,Card,4702.27
PAY0045796,O0044816,NetBanking,22949.09
PAY0045797,O0003506,COD,21329.43
PAY0045798,O0063184,UPI,6047.54
PAY0045799,O0054229,Unknown,5020.11
